date,artistName,trackName,msPlayed,endTime,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-03-29,Chuckle Sandwich,9: The TommyInnit Exclusive - Chuckle Sandwich Podcast,579840,16:59,38.1,28.9,45.0,0.0,276.6,9.9,1018.1
2021-03-29,Chuckle Sandwich,9: The TommyInnit Exclusive - Chuckle Sandwich Podcast,1779797,17:54,38.1,28.9,45.0,0.0,276.6,9.9,1018.1
2021-03-29,Chuckle Sandwich,9: The TommyInnit Exclusive - Chuckle Sandwich Podcast,396906,19:02,38.1,28.9,45.0,0.0,276.6,9.9,1018.1
2021-03-30,Emarosa,Cautious,195394,05:29,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Wage War,Gravity,166546,05:31,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Our Last Night,Astronaut In The Ocean,134200,05:34,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Our Last Night,you broke me first,117830,05:36,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Tate McRae,you broke me first,244555,05:42,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,bbno$,help herself,188571,05:46,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Ansel Elgort,Supernova,191493,05:49,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,BOY $COUT GATSBY,Let Me In,29059,05:50,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Masked Wolf,Astronaut In The Ocean,263160,05:54,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Papa Roach,Last Resort (Reloaded),137297,05:56,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746,05:59,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Kim Dracula,Paparazzi,192358,06:02,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,NF,The Search,55197,06:03,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Yelawolf,Rowdy,47640,06:04,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Masked Wolf,Astronaut In The Ocean,4300,06:06,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Yelawolf,Rowdy,560,06:06,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,TheFatRat,Stronger,205500,06:10,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,TheFatRat,MAYDAY,83030,06:11,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Duncan Laurence,Arcade,183624,06:14,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Tate McRae,you broke me first,53430,06:15,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,GOONS,#31 - McNasty & TheDooo FACE REVEAL?,150250,08:23,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Tate McRae,you broke me first,169825,16:19,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Ashe,Moral of the Story (feat. Niall Horan),198515,16:22,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Masked Wolf,Astronaut In The Ocean,46810,16:23,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,jxdn,ANGELS & DEMONS,19249,16:23,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,GOONS,#31 - McNasty & TheDooo FACE REVEAL?,1052458,18:07,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,GOONS,#31 - McNasty & TheDooo FACE REVEAL?,130688,18:47,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,GOONS,#31 - McNasty & TheDooo FACE REVEAL?,2523416,20:34,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,Chuckle Sandwich,9: The TommyInnit Exclusive - Chuckle Sandwich Podcast,1058495,21:01,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,The Misfits Podcast,#130 - we can't stan this anymore,1450505,21:45,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-30,The Misfits Podcast,#130 - we can't stan this anymore,63509,21:49,38.7,28.0,50.0,0.0,226.5,5.0,1027.4
2021-03-31,The Misfits Podcast,#130 - we can't stan this anymore,1087874,17:16,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Lil Nas X,MONTERO (Call Me By Your Name),137875,17:50,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Lil Nas X,MONTERO (Call Me By Your Name),32320,17:51,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,All Time Low,Monsters (feat. Demi Lovato and blackbear),118783,17:53,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Ansel Elgort,Supernova,130154,17:56,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,The Misfits Podcast,#130 - we can't stan this anymore,548956,19:36,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Tate McRae,you broke me first,169265,21:08,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Kayden,mr. nice guy,220500,21:12,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Jack Kays,MORBID MIND,136750,21:14,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Christian French,bright side of the moon,190661,21:17,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,contradash,white lie,162241,21:20,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,YUNGBLUD,parents,171880,21:23,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,YUNGBLUD,teresa,204212,21:26,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,TELLE,Too Hard on Myself,106705,21:28,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Our Last Night,Astronaut In The Ocean,134200,22:12,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Motionless In White,Another Life,66870,22:13,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Masked Wolf,Astronaut In The Ocean,132780,23:01,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,bbno$,help herself,133910,23:03,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,bbno$,help herself,54668,23:04,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Papa Roach,Last Resort (Reloaded),137297,23:07,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-03-31,Kim Dracula,Paparazzi,192358,23:10,43.0,28.0,59.0,0.0,24.5,2.8,1028.7
2021-04-01,TELLE,Too Hard on Myself,32810,01:04,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,01:06,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),233854,04:11,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,my ex's best friend (with blackbear),112042,04:14,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),1472,05:03,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,05:30,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),20990,05:30,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,41210,05:31,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,132780,05:55,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Our Last Night,Astronaut In The Ocean,133260,06:08,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),267125,06:16,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,blackbear,queen of broken hearts,18710,06:18,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,10440,06:28,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),297005,06:28,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Doja Cat,Streets,12520,06:28,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Taylor Davis,"Gerudo Valley (From ""Ocarina of Time"")",20060,06:29,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Super Guitar Bros,Gerudo Valley,123717,06:31,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,FamilyJules,The Only Thing They Fear Is You,23470,06:31,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Video Game Players,"Gerudo Valley (From ""The Legend of Zelda: Ocarina of Time"")",75560,06:32,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Super Guitar Bros,Gerudo Valley,123717,06:34,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Super Guitar Bros,Fairy Fountain,28300,06:35,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,MYTH & ROID,STYX HELIX,152990,06:39,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,07:03,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,bbno$,help herself,97290,07:22,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,bbno$,help herself,91524,07:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),7376,07:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,132780,07:29,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Papa Roach,Last Resort (Reloaded),137297,07:31,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Kim Dracula,Paparazzi,192358,07:34,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,my ex's best friend (with blackbear),55954,07:43,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Super Guitar Bros,Gerudo Valley,229770,07:47,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),27160,07:55,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,132780,07:57,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Yelawolf,Rowdy,268906,08:01,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Fight The Fade,Old Wounds - Instrumental,9220,08:02,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,lonely,5040,08:02,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Night Rider,14773,08:02,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,lonely,190142,08:05,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,Eddie Cane,14187,08:05,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,nothing inside (feat. iann dior),177434,08:08,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,Edge Of Destruction,38115,08:09,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,forget me too (feat. Halsey),171620,08:12,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,banyan tree - interlude,7439,08:14,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,Candy (feat. Trippie Redd),156719,08:14,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,VGR,"Jump Up, Super Star!",120180,08:47,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,The Misfits Podcast,#130 - we can't stan this anymore,85245,09:05,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,11264,09:08,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,Tattoos (Voice Memo),2111,18:12,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,166624,18:12,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,554,18:18,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,blackbear,queen of broken hearts,12138,18:20,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,18:20,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Bruno Mars,Talking to the Moon,1258,18:20,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil B,Suck My Dick Hoe,4053,18:20,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,John Mayer,Neon,212501,18:24,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,234,18:24,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil B,Suck My Dick Hoe,1194,18:24,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,All Time Low,Monsters (feat. Demi Lovato and blackbear),426,18:24,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,blackbear,queen of broken hearts,9216,18:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,18:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Bruno Mars,Talking to the Moon,1322,18:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),405,18:26,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,60245,18:27,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Kayzo,Never Let You Down (with TELLE),147050,18:30,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,19:38,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,19:40,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,Tattoos (Voice Memo),5461,19:43,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,166624,19:43,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Masked Wolf,Astronaut In The Ocean,17728,19:44,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,bbno$,help herself,6160,23:34,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lil Nas X,MONTERO (Call Me By Your Name),137875,23:34,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Super Guitar Bros,Gerudo Valley,123717,23:36,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,TPR,Dearly Beloved,137569,23:38,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Lena Raine,Pigstep - Stereo Mix,48780,23:39,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Adam Paddock,AUTHENTIC,166624,23:42,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Imagine Dragons,Follow You,175643,23:45,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,salem ilese,Mad at Disney,136838,23:47,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,All Time Low,Monsters (feat. blackbear),174067,23:50,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Juice WRLD,Come & Go (with Marshmello),205484,23:53,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-01,Jez Dior,Running Away,37340,23:54,48.6,33.1,66.0,0.0,163.2,5.4,1013.2
2021-04-02,Imagine Dragons,Follow You,175643,00:48,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Juice WRLD,Come & Go (with Marshmello),205484,00:51,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),151890,00:54,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Ashe,Moral of the Story (feat. Niall Horan),198515,00:57,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Machine Gun Kelly,bloody valentine,205158,01:01,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,salem ilese,Mad at Disney,136838,01:03,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Johnny 2 Phones,RESCUE,157995,01:06,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Duncan Laurence,Arcade,183624,01:09,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,TELLE,Too Hard on Myself,186000,01:12,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Call Me Karizma,Art Hoe,193125,01:15,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,dempsey hope,3 years,154494,01:18,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),137875,05:07,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),38770,05:07,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,K/DA,POP/STARS,191100,05:10,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,K/DA,DRUM GO DUM,15790,05:11,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,K/DA,DRUM GO DUM,185202,05:14,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,K/DA,VILLAIN,126628,05:16,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,DECO*27,Ghost Rule,213841,17:59,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),137875,18:46,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),33984,18:47,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),137875,21:25,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,bbno$,help herself,30001,21:29,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,blackbear,me & ur ghost,201398,21:29,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Super Guitar Bros,Gerudo Valley,123717,21:31,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lena Raine,Pigstep - Stereo Mix,33170,21:32,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Super Guitar Bros,Gerudo Valley,123717,21:34,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),4180,21:35,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,TPR,Dearly Beloved,29050,21:35,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,K/DA,POP/STARS,351700,21:43,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-02,Lil Nas X,MONTERO (Call Me By Your Name),32981,23:44,52.3,36.0,64.0,0.0,301.6,6.0,1014.0
2021-04-03,K/DA,POP/STARS,191100,04:31,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,K/DA,MORE,16320,04:31,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Machine Gun Kelly,my ex's best friend (with blackbear),6550,04:34,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),137875,04:34,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Super Guitar Bros,Gerudo Valley,123717,04:36,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Daniel Tidwell,At Doom's Gate (DOOM E1M1),14560,04:36,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,VGR,Animal Crossing: New Horizons Main Theme,6310,04:40,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,VGR,"Jump Up, Super Star!",241452,04:40,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),137875,04:42,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,blackbear,queen of broken hearts,59080,04:43,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,K/DA,MORE,6170,04:44,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,K/DA,DRUM GO DUM,44630,04:47,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,K/DA,POP/STARS,191100,04:47,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),137875,04:50,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746,04:52,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,bbno$,help herself,188571,04:55,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,blackbear,me & ur ghost,121501,04:57,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),259966,18:32,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),135317,18:34,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),137875,18:37,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),8640,18:37,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Emarosa,Cautious,53269,18:39,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,John Mayer,Neon,158314,18:41,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Masked Wolf,Astronaut In The Ocean,2709,18:44,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,DECO*27,Ghost Rule,5760,18:44,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Lil Nas X,MONTERO (Call Me By Your Name),111978,18:44,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,John Mayer,Neon,1813,18:45,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-03,Emarosa,Cautious,192448,18:49,50.7,37.9,64.0,0.0,182.6,4.4,1018.4
2021-04-04,Adam Paddock,AUTHENTIC,490,19:03,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Chuckle Sandwich,10: Gus Johnson Is A Menace - Chuckle Sandwich Podcast,302954,19:03,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Tate McRae,you broke me first,169265,19:05,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Louis The Child,Fire,7236,19:05,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Adam Paddock,AUTHENTIC,130282,19:08,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Masked Wolf,Astronaut In The Ocean,132780,19:11,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,iamjakehill,RUN UP!,15231,19:11,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Lil Nas X,MONTERO (Call Me By Your Name),271593,19:18,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Machine Gun Kelly,my ex's best friend (with blackbear),139460,19:20,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,blackbear,me & ur ghost,149681,19:23,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Super Guitar Bros,Gerudo Valley,123717,19:41,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Bill Wurtz,Here Comes The Sun,25500,19:42,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,VGR,"Jump Up, Super Star!",241452,19:46,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,YUNGBLUD,acting like that (feat. Machine Gun Kelly),590,19:46,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,pewdiepie,Coco,13460,19:46,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,VGR,"Jump Up, Super Star!",241452,21:15,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,VGR,Mii Channel,13480,21:15,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Lil Nas X,MONTERO (Call Me By Your Name),137875,21:17,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Juice WRLD,Come & Go (with Marshmello),7160,21:17,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Super Guitar Bros,Gerudo Valley,123717,21:19,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,Super Guitar Bros,Fairy Fountain,12860,21:20,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,VGR,"Jump Up, Super Star!",241452,21:24,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,VGR,Everything Stays,84910,21:25,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,MORE,3010,21:25,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,POP/STARS,191100,21:28,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,THE BADDEST,22390,21:29,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,DRUM GO DUM,200914,21:32,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,POP/STARS,191100,21:35,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,THE BADDEST,162600,21:38,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,VILLAIN,199125,21:41,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,POP/STARS,191100,21:44,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,MORE,217088,21:48,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
2021-04-04,K/DA,MORE,13944,21:52,47.8,43.0,55.0,0.02,200.5,4.4,1016.9
